"campaign_id";"company_size";"industry";"marketing_channel";"ad_spend";"duration";"target_audience";"region";"device";"operating_system";"browser";"engagement_metric";"conversion_rate";"success";"budget_allocation";"audience_reach";"device_conversion_rate";"os_conversion_rate";"browser_conversion_rate";"total_conversions";"revenue";"ROAS";"CPA"
930;"11-50";"finance";"influencer";9412;58;"18-34";"North America";"desktop";"iOS";"Chrome";447340;0.252520463;1;162.2758621;447340.0;0.9;0.9;0.9;112963.0;16944400.0;1800.29;0.0833193
931;"1-10";"finance";"email";25027;71;"55+";"Africa";"mobile";"Windows";"Chrome";106519;0.304842694;1;352.4929577;177531.6667;0.8;0.7;0.9;32472.0;4870730.0;194.619;0.770726
932;"100+";"manufacturing";"search engine";13559;14;"55+";"Africa";"mobile";"iOS";"Chrome";292311;0.047033721;1;968.5;487185.0;0.8;0.9;0.9;13748.0;687424.0;50.6987;0.986253
933;"100+";"services";"email";9650;14;"35-54";"South America";"desktop";"Android";"Firefox";496382;0.007944516;1;689.2857143;620477.5;0.9;0.8;0.8;3944.0;315481.0;32.6924;2.44675
934;"11-50";"finance";"content marketing";15844;20;"urban";"Asia-Pacific";"desktop";"Android";"Safari";182141;0.792722815;1;792.2;151784.1667;0.9;0.8;0.7;144387.0;21658100.0;1366.96;0.109733
935;"1-10";"manufacturing";"social media";22633;30;"rural";"North America";"tablet";"Windows";"Safari";150876;0.661409594;1;754.4333333;215537.1429;0.7;0.7;0.7;99791.0;4989540.0;220.454;0.226804
936;"11-50";"services";"search engine";40751;70;"suburban";"North America";"mobile";"Android";"Firefox";374456;0.382318488;1;582.1571429;416062.2222;0.8;0.8;0.8;143161.0;11452900.0;281.046;0.284652
937;"1-10";"finance";"influencer";42343;31;"18-34";"Europe";"tablet";"iOS";"Firefox";177280;0.069898292;1;1365.903226;177280.0;0.7;0.9;0.8;12392.0;1858740.0;43.8971;3.41696
938;"100+";"services";"email";35493;12;"urban";"Africa";"desktop";"Android";"Safari";64631;0.775808094;1;2957.75;53859.16667;0.9;0.8;0.7;50141.0;4011300.0;113.017;0.707864
939;"1-10";"e-commerce";"search engine";28831;7;"rural";"Africa";"desktop";"Android";"Firefox";453036;0.926355613;0;4118.714286;647194.2857;0.9;0.8;0.8;419672.0;12590200.0;436.689;0.0686989
940;"11-50";"e-commerce";"content marketing";41877;39;"35-54";"Europe";"desktop";"Android";"Chrome";133671;0.527431266;0;1073.769231;167088.75;0.9;0.8;0.9;70502.0;2115070.0;50.5067;0.593983
941;"11-50";"technology";"email";6782;20;"urban";"South America";"tablet";"iOS";"Safari";457970;0.138947201;1;339.1;381641.6667;0.7;0.9;0.7;63634.0;5090690.0;750.618;0.106578
942;"11-50";"technology";"influencer";25952;69;"rural";"South America";"tablet";"Windows";"Firefox";428311;0.652532983;1;376.115942;611872.8571;0.7;0.7;0.8;279487.0;22359000.0;861.551;0.0928558
943;"51-100";"services";"influencer";35219;62;"suburban";"North America";"desktop";"iOS";"Firefox";178490;0.071517238;1;568.0483871;198322.2222;0.9;0.9;0.8;12765.0;1021210.0;28.996;2.75903
944;"100+";"services";"email";47167;68;"18-34";"South America";"tablet";"Windows";"Safari";87757;0.165528159;1;693.6323529;87757.0;0.7;0.7;0.7;14526.0;1162100.0;24.638;3.24707
945;"11-50";"services";"content marketing";9412;34;"55+";"Asia-Pacific";"mobile";"Android";"Firefox";65997;0.470732545;1;276.8235294;109995.0;0.8;0.8;0.8;31067.0;2485350.0;264.062;0.302958
946;"1-10";"technology";"social media";35056;35;"rural";"Asia-Pacific";"tablet";"Android";"Safari";444851;0.249033107;1;1001.6;635501.4286;0.7;0.8;0.7;110783.0;8862610.0;252.813;0.316438
947;"1-10";"e-commerce";"social media";34116;29;"18-34";"Asia-Pacific";"tablet";"Android";"Firefox";96484;0.930214177;1;1176.413793;96484.0;0.7;0.8;0.8;89751.0;2692520.0;78.9226;0.380118
948;"100+";"finance";"influencer";35633;50;"suburban";"Europe";"mobile";"iOS";"Firefox";24054;0.808870877;1;712.66;26726.66667;0.8;0.9;0.8;19457.0;2918490.0;81.9041;1.83137
949;"100+";"services";"content marketing";19598;44;"18-34";"Asia-Pacific";"tablet";"Android";"Safari";123389;0.276766868;1;445.4090909;123389.0;0.7;0.8;0.7;34150.0;2732000.0;139.402;0.57388
950;"11-50";"finance";"influencer";15616;55;"rural";"Europe";"tablet";"iOS";"Safari";284062;0.963794212;1;283.9272727;405802.8571;0.7;0.9;0.7;273777.0;41066600.0;2629.78;0.0570391
951;"51-100";"services";"social media";42448;49;"18-34";"North America";"mobile";"iOS";"Chrome";478823;0.378295014;1;866.2857143;478823.0;0.8;0.9;0.9;181136.0;14490900.0;341.38;0.234343
952;"51-100";"finance";"influencer";38238;16;"35-54";"North America";"tablet";"Windows";"Firefox";200609;0.568373184;1;2389.875;250761.25;0.7;0.7;0.8;114021.0;17103100.0;447.281;0.335359
953;"1-10";"services";"email";17101;33;"55+";"Asia-Pacific";"tablet";"Windows";"Firefox";133439;0.564012841;1;518.2121212;222398.3333;0.7;0.7;0.8;75261.0;6020900.0;352.079;0.227223
954;"100+";"e-commerce";"email";42595;14;"suburban";"Europe";"tablet";"Windows";"Safari";54347;0.649586072;1;3042.5;60385.55556;0.7;0.7;0.7;35303.0;1059090.0;24.8642;1.20655
955;"11-50";"finance";"content marketing";42835;74;"35-54";"Asia-Pacific";"tablet";"Windows";"Chrome";235292;0.243628569;1;578.8513514;294115.0;0.7;0.7;0.9;57324.0;8598580.0;200.737;0.747244
956;"11-50";"finance";"social media";15286;36;"18-34";"South America";"mobile";"iOS";"Safari";459348;0.922051338;1;424.6111111;459348.0;0.8;0.9;0.7;423542.0;63531400.0;4156.18;0.0360909
957;"11-50";"manufacturing";"content marketing";40762;19;"18-34";"Europe";"mobile";"iOS";"Firefox";424929;0.265677216;1;2145.368421;424929.0;0.8;0.9;0.8;112894.0;5644700.0;138.479;0.361064
958;"1-10";"healthcare";"content marketing";16070;64;"urban";"Europe";"tablet";"Windows";"Safari";317727;0.664840857;1;251.09375;264772.5;0.7;0.7;0.7;211238.0;31685700.0;1971.73;0.0760753
959;"1-10";"retail";"social media";33091;9;"35-54";"Europe";"tablet";"Windows";"Firefox";257414;0.76576084;1;3676.777778;321767.5;0.7;0.7;0.8;197118.0;5913530.0;178.705;0.167874
960;"51-100";"finance";"search engine";45702;11;"suburban";"Europe";"mobile";"Windows";"Firefox";109318;0.881511442;1;4154.727273;121464.4444;0.8;0.7;0.8;96365.0;14454800.0;316.283;0.474259
961;"1-10";"services";"search engine";26742;28;"suburban";"South America";"mobile";"Windows";"Safari";75215;0.456936099;1;955.0714286;83572.22222;0.8;0.7;0.7;34368.0;2749480.0;102.815;0.778108
962;"51-100";"retail";"influencer";38050;64;"suburban";"Asia-Pacific";"desktop";"Windows";"Firefox";326155;0.711684602;1;594.53125;362394.4444;0.9;0.7;0.8;232119.0;6963580.0;183.011;0.163925
963;"11-50";"manufacturing";"search engine";45377;72;"rural";"North America";"mobile";"Windows";"Firefox";159736;0.085388058;1;630.2361111;228194.2857;0.8;0.7;0.8;13640.0;681977.0;15.0291;3.32676
964;"11-50";"manufacturing";"email";19428;46;"rural";"Africa";"tablet";"Windows";"Chrome";234184;0.778019789;1;422.3478261;334548.5714;0.7;0.7;0.9;182200.0;9109990.0;468.91;0.10663
965;"11-50";"finance";"content marketing";49608;11;"rural";"Africa";"mobile";"Android";"Chrome";222462;0.755656999;1;4509.818182;317802.8571;0.8;0.8;0.9;168105.0;25215700.0;508.3;0.295101
966;"11-50";"services";"influencer";7733;22;"suburban";"Europe";"tablet";"Windows";"Firefox";177426;0.410604732;1;351.5;197140.0;0.7;0.7;0.8;72852.0;5828160.0;753.673;0.106147
967;"51-100";"e-commerce";"content marketing";9067;21;"18-34";"Europe";"mobile";"Windows";"Firefox";422859;0.313457673;1;431.7619048;422859.0;0.8;0.7;0.8;132548.0;3976450.0;438.563;0.0684054
968;"11-50";"retail";"social media";23741;83;"rural";"North America";"mobile";"iOS";"Firefox";406384;0.380199921;1;286.0361446;580548.5714;0.8;0.9;0.8;154507.0;4635220.0;195.241;0.153656
969;"11-50";"technology";"search engine";16127;81;"18-34";"Africa";"mobile";"Windows";"Chrome";297369;0.090566403;1;199.0987654;297369.0;0.8;0.7;0.9;26932.0;2154530.0;133.598;0.598804
970;"11-50";"services";"social media";17010;86;"35-54";"Europe";"tablet";"Windows";"Firefox";258409;0.63780564;1;197.7906977;323011.25;0.7;0.7;0.8;164815.0;13185200.0;775.143;0.103207
971;"51-100";"manufacturing";"influencer";41006;24;"55+";"South America";"mobile";"Windows";"Chrome";141314;0.913032224;1;1708.583333;235523.3333;0.8;0.7;0.9;129024.0;6451210.0;157.324;0.317817
972;"100+";"finance";"email";14964;53;"suburban";"Africa";"mobile";"iOS";"Chrome";21178;0.665726212;1;282.3396226;23531.11111;0.8;0.9;0.9;14099.0;2114810.0;141.327;1.06135
973;"51-100";"services";"search engine";33653;10;"18-34";"South America";"desktop";"iOS";"Firefox";464973;0.580520627;1;3365.3;464973.0;0.9;0.9;0.8;269926.0;21594100.0;641.67;0.124675
974;"11-50";"technology";"social media";29373;59;"35-54";"North America";"desktop";"Android";"Chrome";400644;0.99070412;1;497.8474576;500805.0;0.9;0.8;0.9;396920.0;31753600.0;1081.05;0.0740023
975;"1-10";"healthcare";"search engine";12210;64;"suburban";"North America";"mobile";"iOS";"Firefox";491244;0.541838131;1;190.78125;545826.6667;0.8;0.9;0.8;266175.0;39926200.0;3269.96;0.0458721
976;"11-50";"manufacturing";"content marketing";5787;81;"55+";"Africa";"mobile";"iOS";"Safari";212904;0.345831114;1;71.44444444;354840.0;0.8;0.9;0.7;73629.0;3681440.0;636.157;0.0785967
977;"11-50";"finance";"email";29618;64;"suburban";"Asia-Pacific";"tablet";"Android";"Safari";261723;0.704661367;1;462.78125;290803.3333;0.7;0.8;0.7;184426.0;27663900.0;934.024;0.160596
978;"1-10";"healthcare";"search engine";20060;65;"rural";"Africa";"tablet";"iOS";"Safari";470031;0.521427605;1;308.6153846;671472.8571;0.7;0.9;0.7;245087.0;36763100.0;1832.66;0.0818485
979;"11-50";"manufacturing";"email";32518;40;"urban";"South America";"desktop";"Android";"Safari";330013;0.972089454;1;812.95;275010.8333;0.9;0.8;0.7;320802.0;16040100.0;493.269;0.101365
980;"11-50";"retail";"content marketing";27168;36;"suburban";"Asia-Pacific";"tablet";"Android";"Firefox";14928;0.897955093;1;754.6666667;16586.66667;0.7;0.8;0.8;13405.0;402140.0;14.802;2.02671
981;"11-50";"technology";"content marketing";42411;60;"urban";"South America";"mobile";"iOS";"Safari";189577;0.946841669;1;706.85;157980.8333;0.8;0.9;0.7;179499.0;14360000.0;338.59;0.236274
982;"51-100";"retail";"social media";33481;74;"55+";"South America";"desktop";"iOS";"Firefox";303955;0.001021975;1;452.4459459;506591.6667;0.9;0.9;0.8;311.0;9319.03;0.278338;107.656
983;"1-10";"finance";"influencer";26112;84;"urban";"South America";"tablet";"Android";"Firefox";64399;0.334211197;1;310.8571429;53665.83333;0.7;0.8;0.8;21523.0;3228430.0;123.638;1.21321
984;"1-10";"manufacturing";"social media";10640;81;"55+";"Europe";"tablet";"Android";"Firefox";275545;0.627220528;1;131.3580247;459241.6667;0.7;0.8;0.8;172827.0;8641370.0;812.159;0.0615645
985;"51-100";"services";"email";8410;74;"35-54";"Asia-Pacific";"mobile";"Android";"Firefox";392103;0.308318599;1;113.6486486;490128.75;0.8;0.8;0.8;120893.0;9671410.0;1149.99;0.0695656
986;"11-50";"services";"social media";39126;32;"urban";"Europe";"tablet";"Android";"Firefox";108163;0.65644374;1;1222.6875;90135.83333;0.7;0.8;0.8;71003.0;5680230.0;145.178;0.551047
987;"51-100";"e-commerce";"search engine";30780;9;"rural";"Europe";"tablet";"iOS";"Chrome";356326;0.714951645;1;3420.0;509037.1429;0.7;0.9;0.9;254756.0;7642680.0;248.3;0.120821
988;"11-50";"e-commerce";"social media";49564;63;"suburban";"South America";"desktop";"Windows";"Safari";43845;0.623283883;1;786.7301587;48716.66667;0.9;0.7;0.7;27328.0;819836.0;16.541;1.81367
989;"11-50";"finance";"influencer";16185;43;"suburban";"North America";"tablet";"Android";"Chrome";63181;0.458260969;1;376.3953488;70201.11111;0.7;0.8;0.9;28953.0;4343010.0;268.335;0.559009
990;"100+";"technology";"influencer";20631;44;"35-54";"Africa";"mobile";"iOS";"Chrome";449694;0.696752744;0;468.8863636;562117.5;0.8;0.9;0.9;313326.0;25066000.0;1214.97;0.0658452
991;"51-100";"technology";"email";48201;47;"18-34";"North America";"tablet";"Android";"Safari";148463;0.780376411;1;1025.553191;148463.0;0.7;0.8;0.7;115857.0;9268560.0;192.29;0.416039
992;"51-100";"technology";"content marketing";21921;10;"rural";"South America";"mobile";"Windows";"Firefox";281287;0.696088775;1;2192.1;401838.5714;0.8;0.7;0.8;195801.0;15664100.0;714.569;0.111956
993;"11-50";"finance";"influencer";33587;32;"rural";"Africa";"mobile";"iOS";"Firefox";248786;0.812003279;1;1049.59375;355408.5714;0.8;0.9;0.8;202015.0;30302300.0;902.202;0.16626
994;"11-50";"manufacturing";"email";42344;45;"55+";"Africa";"desktop";"iOS";"Safari";404753;0.947251897;1;940.9777778;674588.3333;0.9;0.9;0.7;383403.0;19170200.0;452.724;0.110443
995;"11-50";"finance";"influencer";25909;48;"rural";"South America";"tablet";"Windows";"Safari";309251;0.102511306;1;539.7708333;441787.1429;0.7;0.7;0.7;31702.0;4755260.0;183.537;0.817267
996;"1-10";"manufacturing";"influencer";24967;17;"18-34";"Europe";"mobile";"Windows";"Safari";122882;0.906419466;0;1468.647059;122882.0;0.8;0.7;0.7;111383.0;5569130.0;223.06;0.224154
997;"100+";"finance";"content marketing";12898;17;"18-34";"Africa";"mobile";"iOS";"Chrome";70384;0.273518796;1;758.7058824;70384.0;0.8;0.9;0.9;19251.0;2887700.0;223.888;0.669991
998;"1-10";"technology";"search engine";46904;60;"35-54";"Africa";"mobile";"Windows";"Chrome";159124;0.563769236;1;781.7333333;198905.0;0.8;0.7;0.9;89709.0;7176740.0;153.009;0.522846
999;"100+";"services";"email";19216;44;"35-54";"Africa";"mobile";"iOS";"Safari";49209;0.942371489;0;436.7272727;61511.25;0.8;0.9;0.7;46373.0;3709850.0;193.061;0.414379
1000;"11-50";"retail";"influencer";31399;26;"urban";"Africa";"desktop";"Windows";"Safari";90558;0.620072625;1;1207.653846;75465.0;0.9;0.7;0.7;56153.0;1684580.0;53.6506;0.559169
1001;"1-10";"retail";"influencer";33474;32;"rural";"Asia-Pacific";"mobile";"Android";"Safari";56154;0.084170478;1;1046.0625;80220.0;0.8;0.8;0.7;4727.0;141795.0;4.23598;7.08145
1002;"11-50";"e-commerce";"social media";17398;82;"urban";"Europe";"mobile";"Android";"Safari";5288;0.499227362;0;212.1707317;4406.666667;0.8;0.8;0.7;2640.0;79197.4;4.5521;6.59015
1003;"100+";"retail";"search engine";46810;20;"urban";"Asia-Pacific";"desktop";"iOS";"Chrome";107085;0.894348221;1;2340.5;89237.5;0.9;0.9;0.9;95771.0;2873140.0;61.3787;0.48877
1004;"51-100";"services";"content marketing";24309;56;"urban";"Asia-Pacific";"desktop";"iOS";"Safari";1613;0.412094513;1;434.0892857;1344.166667;0.9;0.9;0.7;665.0;53176.7;2.18753;36.5549
1005;"100+";"e-commerce";"email";34658;31;"urban";"South America";"desktop";"iOS";"Safari";320163;0.847957934;1;1118.0;266802.5;0.9;0.9;0.7;271485.0;8144540.0;234.997;0.127661
1006;"51-100";"finance";"influencer";46955;61;"suburban";"Europe";"mobile";"Android";"Safari";435453;0.794183122;0;769.7540984;483836.6667;0.8;0.8;0.7;345829.0;51874400.0;1104.77;0.135775
1007;"51-100";"technology";"email";44482;57;"35-54";"North America";"mobile";"Android";"Safari";240276;0.906432121;1;780.3859649;300345.0;0.8;0.8;0.7;217794.0;17423500.0;391.698;0.204239
1008;"100+";"finance";"content marketing";28581;16;"55+";"Europe";"tablet";"iOS";"Firefox";417590;0.263073528;1;1786.3125;695983.3333;0.7;0.9;0.8;109857.0;16478500.0;576.555;0.260165
1009;"11-50";"technology";"search engine";37010;20;"55+";"North America";"tablet";"Windows";"Firefox";361049;0.496555126;1;1850.5;601748.3333;0.7;0.7;0.8;179281.0;14342500.0;387.529;0.206436
1010;"11-50";"manufacturing";"social media";19287;11;"55+";"Africa";"tablet";"iOS";"Safari";434170;0.335210129;1;1753.363636;723616.6667;0.7;0.9;0.7;145538.0;7276910.0;377.296;0.132522
1011;"11-50";"retail";"search engine";27390;63;"55+";"North America";"desktop";"iOS";"Chrome";471132;0.534268359;1;434.7619048;785220.0;0.9;0.9;0.9;251711.0;7551330.0;275.697;0.108815
1012;"100+";"technology";"social media";13541;28;"55+";"North America";"tablet";"iOS";"Firefox";397647;0.019122888;1;483.6071429;662745.0;0.7;0.9;0.8;7604.0;608333.0;44.9252;1.78077
1013;"100+";"finance";"email";22921;81;"suburban";"North America";"tablet";"Windows";"Chrome";13631;0.241673153;1;282.9753086;15145.55556;0.7;0.7;0.9;3294.0;494137.0;21.5583;6.95841
1014;"1-10";"services";"search engine";48937;35;"35-54";"Africa";"desktop";"Android";"Firefox";268581;0.974036253;1;1398.2;335726.25;0.9;0.8;0.8;261608.0;20928600.0;427.664;0.187062
1015;"51-100";"finance";"search engine";45149;13;"rural";"Africa";"mobile";"Windows";"Firefox";67942;0.603130283;1;3473.0;97060.0;0.8;0.7;0.8;40978.0;6146680.0;136.142;1.10179
1016;"100+";"finance";"search engine";35238;24;"urban";"Asia-Pacific";"desktop";"Android";"Safari";29266;0.173324643;1;1468.25;24388.33333;0.9;0.8;0.7;5073.0;760878.0;21.5925;6.94619
1017;"1-10";"technology";"content marketing";7366;37;"urban";"North America";"tablet";"Android";"Safari";408624;0.508317809;1;199.0810811;340520.0;0.7;0.8;0.7;207711.0;16616900.0;2255.89;0.0354627
1018;"11-50";"finance";"email";18494;49;"urban";"Europe";"tablet";"Windows";"Safari";213575;0.69798698;1;377.4285714;177979.1667;0.7;0.7;0.7;149073.0;22360900.0;1209.09;0.12406
1019;"100+";"manufacturing";"social media";44796;41;"35-54";"South America";"desktop";"Android";"Chrome";414968;0.603721183;1;1092.585366;518710.0;0.9;0.8;0.9;250525.0;12526200.0;279.629;0.178808
1020;"1-10";"finance";"search engine";48196;77;"35-54";"Asia-Pacific";"desktop";"Windows";"Chrome";295441;0.50192418;0;625.9220779;369301.25;0.9;0.7;0.9;148289.0;22243300.0;461.519;0.325014
1021;"51-100";"healthcare";"email";16286;10;"rural";"North America";"tablet";"Android";"Chrome";30160;0.673961003;1;1628.6;43085.71429;0.7;0.8;0.9;20327.0;3049000.0;187.216;0.8012
1022;"11-50";"e-commerce";"content marketing";11041;57;"suburban";"Asia-Pacific";"desktop";"iOS";"Safari";328970;0.166943392;1;193.7017544;365522.2222;0.9;0.9;0.7;54919.0;1647580.0;149.224;0.201042
1023;"100+";"finance";"content marketing";24985;36;"suburban";"North America";"tablet";"Android";"Firefox";945;0.438186923;1;694.0277778;1050.0;0.7;0.8;0.8;414.0;62113.0;2.48601;60.3502
1024;"100+";"manufacturing";"email";9174;59;"rural";"North America";"tablet";"Windows";"Firefox";62089;0.750261116;1;155.4915254;88698.57143;0.7;0.7;0.8;46583.0;2329150.0;253.886;0.196939
1025;"100+";"manufacturing";"social media";38691;88;"urban";"Asia-Pacific";"tablet";"Android";"Firefox";211071;0.579455847;1;439.6704545;175892.5;0.7;0.8;0.8;122306.0;6115320.0;158.055;0.316346
1026;"11-50";"retail";"email";27726;80;"rural";"North America";"mobile";"iOS";"Safari";404008;0.906279446;1;346.575;577154.2857;0.8;0.9;0.7;366144.0;10984300.0;396.174;0.0757243
1027;"100+";"e-commerce";"email";32838;20;"35-54";"North America";"desktop";"Windows";"Firefox";234384;0.443760971;1;1641.9;292980.0;0.9;0.7;0.8;104010.0;3120310.0;95.0214;0.31572
1028;"100+";"manufacturing";"influencer";8303;42;"urban";"South America";"desktop";"iOS";"Firefox";87753;0.13217899;1;197.6904762;73127.5;0.9;0.9;0.8;11599.0;579955.0;69.8489;0.715838
1029;"11-50";"finance";"content marketing";32177;18;"suburban";"Europe";"tablet";"iOS";"Chrome";254113;0.048759181;1;1787.611111;282347.7778;0.7;0.9;0.9;12390.0;1858550.0;57.7602;2.59701
1030;"100+";"e-commerce";"social media";47007;82;"rural";"Africa";"mobile";"iOS";"Chrome";416352;0.477444505;0;573.2560976;594788.5714;0.8;0.9;0.9;198785.0;5963550.0;126.865;0.236472
1031;"1-10";"services";"influencer";14890;40;"urban";"South America";"desktop";"Windows";"Safari";84852;0.437572829;1;372.25;70710.0;0.9;0.7;0.7;37129.0;2970310.0;199.484;0.401034
1032;"11-50";"e-commerce";"email";26964;32;"suburban";"Africa";"desktop";"Android";"Firefox";319755;0.256512849;1;842.625;355283.3333;0.9;0.8;0.8;82021.0;2460640.0;91.2564;0.328745
1033;"11-50";"manufacturing";"content marketing";31806;12;"18-34";"Africa";"mobile";"iOS";"Safari";368970;0.590515601;1;2650.5;368970.0;0.8;0.9;0.7;217883.0;10894100.0;342.518;0.145977
1034;"1-10";"healthcare";"influencer";12600;59;"55+";"Europe";"desktop";"Windows";"Chrome";6865;0.250175778;1;213.559322;11441.66667;0.9;0.7;0.9;1717.0;257618.0;20.4459;7.33838
1035;"1-10";"finance";"influencer";31444;21;"18-34";"South America";"desktop";"Android";"Firefox";320646;0.216321008;1;1497.333333;320646.0;0.9;0.8;0.8;69362.0;10404400.0;330.886;0.453332
1036;"51-100";"finance";"social media";32230;25;"rural";"North America";"desktop";"Android";"Firefox";135480;0.622217998;1;1289.2;193542.8571;0.9;0.8;0.8;84298.0;12644700.0;392.327;0.382334
